pf,n,k,p,L,G,r,mindivY,maxdivY,avgdivY,mindivX,maxdivX,avgdivX,ami_yw,ami_yx,ami_xw,p_xy,s_xy,p_wx,s_wx,p_wy,s_wy,minsupp,avgsupp,maxsupp
20,50,1,10,25,1000,0.2,1.0,2.8177436243407441,1.3635487248681488,1.0,2.4499073907312026,1.3913800913007481,0.83279642409739296,0.81766944170658207,0.77799489296185065,0.9909537286964718,0.98840678196237708,0.92466789205765987,0.91132969990606338,0.88264640734663202,0.85716494101718987,0.5,0.69999999999999996,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,3.94078923921764,1.9801574598656106,1.0,2.9827048407752406,1.9805669210186885,0.55607907515792188,0.54715838732142486,0.52750151378199617,0.99139153226320442,0.99111046702530925,0.8887665681978989,0.88320965580359378,0.88358231921963626,0.87776681308738824,0.5,0.58000000000000007,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,3.94078923921764,1.9856912428440114,1.0,3.9599310137504062,1.9885271709051295,0.40312659839561082,0.46847261289706588,0.6537745597503194,0.97422506634261463,0.96885886491627637,0.88248118110017482,0.85523154775776533,0.91578715804185984,0.8843279628327676,0.5,0.56000000000000005,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,2.7789774903368767,1.5265570490600813,1.0,2.7789774903368767,1.5265570490600813,0.81408930980114658,1.0,1.0,0.99430261363595795,0.99204801659652442,0.87428744000729952,0.87146330636659219,0.86507372186775178,0.86254331422617969,0.5,0.53750000000000009,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,2.9252919313143395,1.9423123598183569,1.0,3.8139747176267038,1.9307682391550209,0.5516856272895877,0.75514972303995787,0.54715447300074727,0.97534577019557722,0.97795415066516,0.86795814162662743,0.87663150088746744,0.87502471164773976,0.89162334428061596,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.8136053854496899,1.9479351219403847,1.0,4.8136053854496899,1.9602544720904214,0.39330896574431384,0.73586839526229497,0.51377409508262617,0.99301785841732559,0.99129197519138146,0.81431415543846897,0.81629434808181023,0.8273721940696297,0.82973573768822373,0.5,0.61999999999999988,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.8124030751827345,1.9476946598869933,1.0,4.8124030751827345,1.9624806150365468,0.40918970873571187,0.84380176829721387,0.35174341130714371,0.99319065721129085,0.99398336822494071,0.85261780342282989,0.86945561911550895,0.87971751362889228,0.89543393213729205,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.7994655042626313,1.5598931008525263,1.0,3.7994655042626313,1.5598931008525263,0.6341840484215685,1.0,0.6341840484215685,0.9816239960254094,0.98193234879596203,0.90162856170795636,0.90507238458189132,0.90164415589681768,0.90246298845802586,0.5,0.53750000000000009,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,4.978350740723557,1.9940183911057374,1.0,3.9800266954264814,1.9880316799268543,0.68702628232677609,0.73278034214645871,0.68974581865972773,0.96793220479030218,0.97478862344285189,0.86214351261725486,0.84244505632595612,0.86150152048460282,0.85552769231673098,0.5,0.57999999999999996,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,4.7386448215758792,1.9477289643151756,1.0,3.7424104962150664,1.9229355019601619,0.56942467966864607,0.70252833800069203,0.52742231365298886,0.98966828092373171,0.98730591094512832,0.91533607464473499,0.92248671083441525,0.89097439042693871,0.88428653680069091,0.5,0.59999999999999998,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.6643632321487565,1.5328726464297513,1.0,3.6643632321487565,1.5328726464297513,0.82223373608114592,1.0,0.82223373199582106,0.99639309489156858,0.99665403518666829,0.91531591687035252,0.9322584629284012,0.89314219982163823,0.91279858762428301,0.5,0.58749999999999991,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.8136053854496916,1.9479351219403849,1.0,3.8763153602252842,1.9380598495841639,0.52278197533861115,0.72262881590384276,0.56700819394384028,0.9815815802060559,0.98099577188134635,0.8634591649912936,0.85981554122464632,0.85780522462792108,0.85187416565321061,0.5,0.62,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.8887295704204417,1.5777459140840882,1.0,2.6326859300341421,1.5045135009752904,0.68934088775395364,0.74309494707463797,0.53248830984775364,0.96530434645918883,0.96893211444447269,0.84873556273377482,0.85874005066953363,0.81245678515688102,0.82132488231834322,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.513588594366909,1.8105710115350675,1.0,4.2958196737752372,1.7890409124482709,0.59978902717916771,0.58880463956150286,0.80458893810417109,0.98141271068762947,0.98235694930500739,0.89087070320844752,0.90426735131246616,0.83125393313180151,0.8418730689665751,0.59999999999999998,0.73999999999999999,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.9599980601104128,1.9646156092188185,1.0,4.8679924742159999,1.9656248356847577,0.53795949115572461,0.68723790268134965,0.61988737171434671,0.9822356862103937,0.98435837630321288,0.89441749943443127,0.88763327190582597,0.89704536356937525,0.90011032145321401,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.5982303353251179,1.8880506220724862,1.0,3.6747351733230671,1.8678229264561672,0.44463912082970614,0.77202291172655257,0.7615922870604509,0.98748166449745756,0.9882191832687397,0.86165123747125649,0.86874291641615864,0.82014474088075839,0.82622596183661057,0.5,0.65999999999999992,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.8124030751827345,1.9476946598869938,1.0,4.8139693721211234,1.9311984294316873,0.51800677220382951,0.49458855191178719,0.72813759186635507,0.99359282050502618,0.99505365604643148,0.91079338888552142,0.92568053648865734,0.90452143370847837,0.92291420320167217,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.8752469448100824,1.9738665395170769,1.0,3.8887295704204408,1.9457192097137681,0.64384209921261137,0.63311559067680723,0.48037684944479081,0.97537599793269936,0.97700009857123915,0.81633115360238173,0.80538325607567662,0.79187114671640502,0.784444316062477,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.9252919313143395,1.9676439302844106,1.0,4.9188102471003443,1.9782192454364513,0.42450724105616305,0.53198119765291629,0.49479251785384193,0.97509453947696623,0.97256513698464697,0.84401934243404586,0.84684498921917861,0.8308072826457148,0.83649034817842294,0.5,0.58000000000000007,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.6643632321487565,1.5328726464297513,1.0,3.7251983914424502,1.5450396782884901,0.82223373199582139,0.79158582634604535,0.82223373199582106,0.99251819718070466,0.99133193897461092,0.87351608175633533,0.86113405231586915,0.87476052892498601,0.86160097970672755,0.5,0.58750000000000002,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.7870669536314736,1.9353897056947567,1.0,3.8800277546886508,1.974822701492791,0.66229418801731876,0.64161095572021998,0.55363997284489153,0.96765782593256211,0.9635586436858592,0.8760975220415087,0.88448034352403271,0.91417037585251837,0.9212635331457214,0.59999999999999998,0.6399999999999999,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.7925203513942458,1.9573212208339101,1.0,4.6598695767326843,1.8913142636719147,0.69233895453525496,0.53980496921081722,0.73333571161196454,0.97437759584801131,0.9740426872217075,0.85168695652458026,0.85913748860066042,0.88673246016897633,0.90543714386243879,0.5,0.64000000000000001,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.7386448215758792,1.9371245703599509,1.0,3.8230272815029949,1.9150070629381986,0.44116285346116396,0.86299944984413302,0.54345749900919704,0.9902687783611257,0.98965823197141811,0.86708621965254939,0.86781026276742335,0.83688007924070407,0.82515086948319294,0.5,0.59999999999999998,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.5057518454833234,1.5011503690966648,1.0,3.5057518454833234,1.5011503690966648,0.62869177084875771,1.0,0.6286917495116322,0.9783479444256753,0.97696585322546614,0.90433820246338503,0.91073955193823031,0.92411867370583334,0.93536226888797924,0.5,0.58749999999999991,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.8387205126507515,1.9595510065021635,1.0,3.9373282727030876,1.9554389501702978,0.52941113371368542,0.57083839766802702,0.68506292715593187,0.97469066831783402,0.97663000599913696,0.86677929011384236,0.87092900455451339,0.81953292523865895,0.83527511493994,0.5,0.61999999999999988,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.1810494948113037,1.8141862139307228,1.0,4.1810494948113037,1.7871629690829252,0.50571775147512998,0.89522703708810847,0.60475138296897135,0.99570796890954616,0.99348632764688261,0.80766261956393048,0.79235512149394816,0.78951882945252494,0.77239983105803478,0.59999999999999998,0.71999999999999997,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,4.3389632640112028,1.8187457229229054,1.0,4.3503379326588201,1.8210206566524285,0.46643925032936551,0.79835502839609285,0.69200377982881967,0.96859137440025223,0.97441276673801647,0.83649726694951443,0.82893635757728867,0.75223969915772393,0.75892428749640151,0.5,0.67999999999999994,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,4.2552522648622677,1.7723766121897246,1.0,4.2552522648622677,1.7723766121897246,0.74815276528449781,1.0,0.61922357378009185,0.99076890353536173,0.98911345288523222,0.89983102991031783,0.88963817174504378,0.90656340765410914,0.89859654791769883,0.5,0.69999999999999996,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,3.7010086375868214,1.8970240317945382,1.0,2.9069066786738817,1.839823498659954,0.71178913185454851,0.5877038152029711,0.78202315814711576,0.98550922831505727,0.98954232916657681,0.92627582335500469,0.91714409091532201,0.92218581872051208,0.91784218418199237,0.5,0.69999999999999996,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.0,1.3432714415367948,1.0,2.6910973680330792,1.3382194736066158,0.6598886692100514,0.78914680723178854,0.55401456508616209,0.99432714038313297,0.99449485503826318,0.90704789535144004,0.91649554438414826,0.91532580646095407,0.92663754571975609,0.40000000000000002,0.46666666666666662,0.5
20,50,1,10,25,1000,0.2,1.0,3.5683020586228702,1.9115434990359474,1.0,3.4943800688212554,1.8616639055985149,0.57045552945030942,0.4887870633166132,0.56457818663461401,0.99858227440501346,0.99776554667544004,0.88765220189693006,0.90479720762693316,0.8822508273428824,0.89837612043185944,0.5,0.64000000000000001,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,4.867992474215999,1.9735984948431997,1.0,3.8751372255101839,1.9709090830635461,0.37540017388082358,0.82463350689688253,0.68654411289350925,0.98700757409687967,0.98664518335882467,0.88402461624209994,0.89044319195867583,0.84528985271505797,0.83709989705506993,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.3641099942553909,1.4728219988510782,1.0,3.3641099942553909,1.4728219988510782,0.70142296829895956,1.0,0.80947654119995427,0.9835039870913147,0.98316864755690203,0.86244546092884766,0.87010199185710158,0.83246006843010567,0.83760998689851129,0.5,0.64999999999999991,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.9417134210831781,1.9365974245747779,1.0,3.6080687179575328,1.8108310696101078,0.61943146071079236,0.63936340149097481,0.60198750335224538,0.97908402459795185,0.97905774381530741,0.89040174686079543,0.90143887244946919,0.94302020160178679,0.95369653897448048,0.5,0.69999999999999996,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.9827048407752406,1.9727087522418874,1.0,4.8872590389411474,1.9554281227566914,0.43385314122159208,0.42962900825499173,0.7880201870405813,0.98677753384151878,0.98889999066510781,0.88884280996024312,0.89157538382400259,0.88162961989176936,0.88055003404298093,0.5,0.57999999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.8196928733480298,1.521115960683338,1.0,2.8196928733480302,1.521115960683338,0.69778225111539482,0.71443473565680626,0.69778224055616789,0.98747740577813126,0.98736102597645903,0.87276196671469597,0.88179004064921229,0.87423572633618418,0.882199770609712,0.5,0.5625,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,2.9722215771015592,1.5555460070117428,1.0,3.9593883825628411,1.5918776765125682,0.67824269839284523,0.62708847215705632,0.48609000305893085,0.9922181102417692,0.99436773077909779,0.91537177541827641,0.92589001016393502,0.89875577887496783,0.91160439379667035,0.5,0.5625,0.65000000000000002
20,50,1,10,25,1000,0.2,1.0,4.8264103941113392,1.9652820788222676,1.0,4.8264103941113392,1.9652820788222676,0.66866147297850542,0.73010491668032518,0.56472904285820158,0.99578761875359956,0.99408490312927766,0.90097128457031816,0.88769219922879417,0.90210886766822318,0.88132923642540206,0.59999999999999998,0.64000000000000001,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.7424104962150664,1.9229355019601624,1.0,3.8182579336336042,1.9414206900872095,0.56605121605982689,0.68525707171688244,0.74202524043811791,0.99229687902964248,0.9898101883494016,0.87303997759996255,0.83579986643923465,0.88309454262997622,0.83729852136613192,0.5,0.61999999999999988,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.6080687179575328,1.8784360478686803,1.0,2.6643794589577685,1.8725625385961897,0.60300744519650118,0.52529293068044081,0.69364718213480736,0.99658779003031972,0.9972815292511783,0.91657597546977188,0.92334635648712982,0.90724453217746426,0.91547080169751427,0.5,0.64000000000000001,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.8623109076366444,1.9324809960980951,1.0,3.6880445006132034,1.9155852150911028,0.68461601321569576,0.57293771807746197,0.43561059283521986,0.97839360429316069,0.97962223062144915,0.89400633181587896,0.90994348799878833,0.9187564288992387,0.9319749237378474,0.5,0.61999999999999988,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.8890977056290672,1.9483430561599469,1.0,4.7965470152115204,1.9277139580497669,0.6985826155543523,0.55578746557932612,0.60187052493587589,0.98681564695013324,0.98903020914728046,0.87028716950633367,0.881684197333093,0.86651976073657333,0.87855427978695544,0.5,0.61999999999999988,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.6573256145193964,1.4908054712292571,1.0,2.6573256145193964,1.4908054712292571,0.84214656494834905,1.0,0.68316017078782676,0.99823295141245139,0.99812969886160008,0.89350546938625897,0.90015571644644798,0.87285592452233596,0.87965896309584191,0.5,0.60000000000000009,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.8679924742159999,1.9719467378042261,1.0,4.8679924742159999,1.9588125396936467,0.38223910591631793,0.87801621026743848,0.59379181624737987,0.99158273815190756,0.99085227565740808,0.87969718152420673,0.89375990526716387,0.86044127839510964,0.87168082241053024,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.5113438853079382,1.8981940430720912,1.0,4.3067606190400989,1.7826782830252905,0.7282524914561086,0.714079790507261,0.7486506317821886,0.98078222945776483,0.979544320175052,0.77294523757406364,0.7462041260223502,0.77594461957860383,0.75338368300011693,0.59999999999999998,0.69999999999999996,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,2.9252919313143395,1.9450772008336343,1.0,3.8387735281334985,1.8667817007567138,0.42900521302304895,0.44692953693553683,0.53546809001952933,0.98260907821576982,0.98497767132954328,0.90666474269071051,0.90573087962754417,0.88188796567515049,0.88349082536766732,0.5,0.64000000000000001,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.9213088757604084,1.9809582610741334,1.0,3.8763153602252842,1.9593486213644844,0.44616999077964226,0.60241833817738644,0.40174465241201185,0.98163214404442334,0.98131408517730079,0.86947768154523897,0.87370365438181785,0.82219984552938929,0.82117419235230793,0.5,0.57999999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.6573256145193964,1.4613421005971028,1.0,2.6573256145193964,1.4613421005971028,0.68622694311077481,1.0,0.68622692881442238,0.9908078931662071,0.99227621880726191,0.8937626260885102,0.90952209921488969,0.88280916410333521,0.89995138022582588,0.5,0.625,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.9373282727030876,1.9783091459372362,1.0,2.9599980601104128,1.9783152630420147,0.368491217488363,0.67642151705188913,0.43113028365407885,0.99151068118517416,0.99118651049326745,0.87504763247424544,0.88277911490860617,0.87460584484774506,0.87466921515751472,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.4656551555923754,1.852471379443853,1.0,4.4656551555923754,1.852471379443853,0.6852774260944392,0.89963280320921157,0.68460356555261093,0.98219524676985848,0.98509871811693672,0.84834263096003448,0.85049771295141208,0.82200340024974139,0.83511001137812368,0.5,0.67999999999999994,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.7925203513942458,1.9544293362893526,1.0,4.7925203513942458,1.9544293362893526,0.53579874523756221,1.0,0.53579875594746385,0.99099103163727675,0.98725599211952308,0.80441352614373651,0.76826151015055288,0.80104089597555916,0.7603691068597096,0.5,0.64000000000000001,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.6350416512853378,1.9049846452255295,1.0,3.709079297755367,1.8907240103189338,0.55254345902907198,0.61683314198694461,0.60342971576807702,0.98183289540611807,0.98317949039322083,0.87288305229327001,0.8831798167880528,0.86123154708398308,0.88001545153134653,0.59999999999999998,0.65999999999999992,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.5057518454833234,1.5011503690966648,1.0,3.5057518454833234,1.5011503690966648,0.78198154248926099,1.0,0.78198153747791321,0.99619068781763598,0.9948155379606981,0.93115779778142971,0.93534662151973347,0.93626826954840969,0.93909544894629948,0.5,0.58750000000000002,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.7324016729241052,1.9148848895922839,1.0,4.7324016729241052,1.9148848895922839,0.64217130331297534,1.0,0.66369914502343552,0.99318356948467512,0.99173958000818596,0.87006939964059304,0.8548241482563661,0.84432656594191302,0.81788392355310802,0.5,0.64000000000000001,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.513588594366909,1.5027177188733818,1.0,3.513588594366909,1.5027177188733818,0.81288219502342307,1.0,0.81288219300619047,0.99208987485796585,0.99249895716851166,0.92769052709772259,0.94399678305253576,0.89704832635529896,0.91358282954291004,0.69999999999999996,0.75,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,2.586409289858933,1.4471588356650102,1.0,2.586409289858933,1.4471588356650102,0.79572415074345793,1.0,0.79572416229238285,0.99675524301493623,0.99508328616927999,0.8745159667159127,0.8582677508197406,0.88262688156532687,0.86751304763340886,0.59999999999999998,0.65000000000000002,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,3.94078923921764,1.988157847843528,1.0,3.9311120913133455,1.9782220302847517,0.51353552998698593,0.65402914186346617,0.60167569655928532,0.98929400789873922,0.98847689157228946,0.88948471873748614,0.89082103314408956,0.89179011347551107,0.89527186404741343,0.5,0.57999999999999996,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,4.7785229984879471,1.951629865708093,1.0,4.4874448495125501,1.837175616707146,0.6330604238035924,0.69213907404698527,0.69476105313856185,0.98909012444950495,0.98866132423605646,0.91170563205839039,0.91167016888321384,0.93133738880574346,0.93656639817427789,0.59999999999999998,0.69999999999999996,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.8402728787319376,1.9680545757463874,1.0,4.8402728787319376,1.9625117717627696,0.48801439118324352,0.87658171080465574,0.53318604641248557,0.95976036882386617,0.95613656882002385,0.82962137165327965,0.83501800720288111,0.91621042110064554,0.92225333200164239,0.5,0.61999999999999988,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.8763153602252833,1.97279646704554,1.0,4.8740789904870052,1.9600298429478475,0.50194612994084342,0.63759041823294971,0.54110495498258226,0.98876055071191737,0.99027355803659134,0.89242896076026779,0.90849229740835957,0.8963707944924878,0.9122641160868914,0.5,0.57999999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.9528908733419392,1.9905781746683879,1.0,4.9528908733419392,1.9905781746683879,0.6710771494793778,0.85312862444495763,0.66428064317084945,0.99689651801046464,0.9935071973324402,0.92101559831043323,0.88189109248919784,0.92482551115558975,0.88964748052565235,0.59999999999999998,0.6399999999999999,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.5006545794489212,1.4685354708972471,1.0,2.5006545794489212,1.4685354708972469,0.86804054164198108,1.0,0.86804054465481228,0.99569941803877926,0.9961057440920903,0.8893151260576212,0.90119794736818049,0.87727103670989426,0.89116306881643348,0.5,0.63749999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.6643632321487565,1.5328726464297513,1.0,3.7251983914424502,1.5450396782884901,0.82223372995315869,0.79158583124904391,0.63809751938653403,0.99195422859572113,0.99161737778308701,0.91778120644463301,0.92118920651457958,0.93948689182035172,0.9466825620949848,0.5,0.58749999999999991,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.9753339500048348,1.9854413738035508,1.0,4.969499870055019,1.9938999740110037,0.43930598271542876,0.71490728173427387,0.32165588535588252,0.96359882744913006,0.96899396626513568,0.85194451124398818,0.85179835718953145,0.79269181433179536,0.79383689528013479,0.5,0.56000000000000005,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,4.6731470829712807,1.9334465671493171,1.0,4.6731470829712807,1.9126057315627178,0.58778155602624393,0.86432957201115224,0.69813292592050447,0.99009482358442824,0.991384749658427826506,0.60193863710309103,0.97090946819439039,0.97731358122368028,0.88802007993103438,0.89291927537736138,0.88931098134079645,0.90495548300886408,0.5,0.62,0.80000000000000004
20,50,1,10,25,1000,0.2,1.0,4.7329433318845737,1.9359842724216896,1.0,4.7329433318845737,1.9359842724216896,0.6032609333080321,1.0,0.50186779453451102,0.97492521885635108,0.97519629711590983,0.84682145340492276,0.83976269137344983,0.87120106133285524,0.87559026220602421,0.5,0.59999999999999998,0.80000000000000004
0.2,1.0,3.8721976309779933,1.5744395261955986,1.0,3.823027281502994,1.5646054563005989,0.63319534571774205,1.0,0.63319532865468942,0.99438757620236762,0.99162023047391856,0.86888464439527724,0.8579765282948415,0.83201922307929277,0.80938560089614953,0.5,0.57499999999999996,0.59999999999999998
20,50,1,10,25,1000,0.2,1.0,2.9599980601104128,1.9660469970556995,1.0,2.988525810966443,1.9628907196314214,0.38220019423665286,0.5401790364792074,0.50194610683972973,0.96994442557280836,0.97489110489220154,0.86027761871061215,0.87137939025528632,0.84943325856429619,0.86328451772226023,0.5,0.57999999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.1334042802620585,1.6204684928134647,1.0,3.1334042802620585,1.4266808560524118,0.6456877608078041,0.82319680013517182,0.8169171762504841,0.99024929361130098,0.98915337097318523,0.89198703720920036,0.90492614011346784,0.84697400991636018,0.8545606235969101,0.5,0.57499999999999996,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,3.5360015940636158,1.5072003188127232,1.0,3.6058690952650796,1.521173819053016,0.77214684752161511,1.0,0.61308900241939379,0.9825889965270469,0.98349833244880325,0.88152833327015323,0.88776448915618433,0.90750296298315414,0.91724516886689411,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.4857583829478038,1.8946850715900443,1.0,4.4912725759976047,1.869016066192227,0.35486924241631407,0.68744809431165077,0.50405227643381934,0.98011475151823213,0.97956650196783435,0.83411948511050948,0.83823047652992666,0.78667448977891585,0.78736117611808176,0.5,0.62,0.90000000000000002
20,50,1,10,25,1000,0.2,1.0,2.9374925023243561,1.953183925414109,1.0,4.7324016729241052,1.9244566495532829,0.65192649396277369,0.77991158673828054,0.48068067964124522,0.96076501366707434,0.95884035832930214,0.87778556088741744,0.84067245821656544,0.87853121666139022,0.86400030811672124,0.5,0.6399999999999999,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,2.9599980601104128,1.9729770270536455,1.0,4.867992474215999,1.9711318898436834,0.4143752931898409,0.67130113546591208,0.49258928338619595,0.97855901321977767,0.97641699420388051,0.88995934396587506,0.88082222122127785,0.9140887597004751,0.91163438295383403,0.5,0.59999999999999998,0.69999999999999996
20,50,1,10,25,1000,0.2,1.0,4.5857564123458152,1.9171512824691632,1.0,4.5857564123458152,1.9130765484796668,0.57431454466701315,0.85383764845109777,0.68984471035638739,0.98991396308245616,0.98773619725214723,0.85077690234007242,0.85658030259412088,0.82063764692725283,0.81498078513624028,0.59999999999999998,0.67999999999999994,0.80000000000000004
