pf,n,k,p,L,G,r,mindivY,maxdivY,avgdivY,mindivX,maxdivX,avgdivX,ami_yw,ami_yx,ami_xw,p_xy,s_xy,p_wx,s_wx,p_wy,s_wy,minsupp,avgsupp,maxsupp
5,50,1,10,25,1000,0.5,1.0,4.9127513206816484,2.379913252494481,1.0,3.9868149417907568,1.994228660987627,0.33482481536898662,0.3641587194442315,0.81155848278495246,0.97786855250933002,0.96913062125339533,0.85007144376348076,0.83866803491380226,0.77040831920099961,0.74770429542126804,0.5,0.52000000000000002,0.59999999999999998
5,50,2,1,25,1000,0.5,6.5975395538644728,16.396017191879253,11.737990625829259,2.8284271247461898,20.327359764384855,10.153019875970731,0.12810714294393147,0.33060239166837441,0.14196823987950882,0.93889230067593166,0.93123832893679492,0.65998244959826413,0.63913723401269151,0.63572466816069673,0.61571110662862205,0.25,0.58533333333333326,1.0
5,50,2,2,25,1000,0.5,4.0,16.088332469149009,9.280654991868758,2.0,18.231228835005851,8.3952831107294479,0.059589323852636981,0.63869311677421092,0.11281206980516237,0.95494173403790106,0.93807645733660494,0.67597280994045983,0.68721778434048975,0.52532049726011387,0.49142206964351809,0.33333333333333331,0.64492753623188404,1.0
5,50,2,5,25,1000,0.5,4.1308519208907537,8.9941500853395748,6.3571105001739472,2.0,8.7586931302627669,4.8029312709314382,0.30615214790096695,0.4717016235280827,0.40764379330401329,0.96228853970606232,0.9431625831409236,0.71838143266681576,0.70178831075660275,0.70343598833779686,0.64488431587969608,0.40000000000000002,0.6071428571428571,0.80000000000000004
5,50,2,10,25,1000,0.5,2.0,9.2319115577941187,5.3238400478631744,2.0,9.6272107708993797,5.2917587292679968,0.32957521749349888,0.33429931163562443,0.29928938270961025,0.79060732915241105,0.76460063307541604,0.70143873576183979,0.7386648688839319,0.78038847079015794,0.78529344527370482,0.40000000000000002,0.52000000000000013,0.59999999999999998
5,50,5,1,25,1000,0.5,10.009038104159249,23.45501470096022,17.393059328109498,7.5785828325519917,23.51264914753618,16.564201906041152,0.14106129991489547,0.41112581330046238,0.27993145274844849,0.8442262080235412,0.80665925750398015,0.36926314383136161,0.38358054477908621,0.26498950241370145,0.25930500748423346,0.27272727272727271,0.45168564768564762,0.625
5,50,5,2,25,1000,0.5,14.863074700848388,22.072619564873985,18.640333202452439,7.5785828325519917,21.918919888424213,15.095107952753514,0.027625290489551303,0.31375931691761522,0.20242266492309918,0.9208569426356521,0.89784443630633315,0.49689491789440887,0.50649636689912503,0.37124809888124988,0.36322892615447477,0.25,0.41626190476190472,1.0
5,50,5,5,25,1000,0.5,8.3198917761143321,20.036279359025936,14.188712714107899,8.705505632961243,20.502089792082501,13.310443474862689,0.057108679289164702,0.49576849602499301,0.2190659362582035,0.93721762692876354,0.91761707619426225,0.46586001884501793,0.4866711839711414,0.33107056633472687,0.30815289247836164,0.33333333333333331,0.49409090909090908,0.69999999999999996
5,50,5,10,25,1000,0.5,8.705505632961243,14.599737749830753,12.075868520850554,5.0000000000000009,14.655982544631115,10.146437296305427,0.099841289618688309,0.435045969187347,0.28237944173042517,0.98675546803224046,0.97117540654108292,0.59474509504189943,0.58185217316943083,0.53928924251717769,0.48233317470544496,0.29999999999999999,0.41666666666666663,0.5
5,50,1,1,25,1000,0.8,1.0,14.153313878103754,6.2900903185321511,1.0,15.264813304770772,6.5968774428596078,0.22456715072848771,0.48332961615959785,0.55445286711644814,0.94519883327163323,0.9552423383709111,0.87721874115692389,0.89310850604515857,0.82166994515223057,0.82612467499234588,0.5,0.72460317460317458,1.0
5,50,1,2,25,1000,0.8,1.7547653506033232,9.1254651283980888,5.3431149185768678,1.0,12.976647635906829,5.4086051290345631,0.12806104499169613,0.25538504886641583,0.17687220456771607,0.91329238493868525,0.9217976913440743,0.88872065387551158,0.85312177073113094,0.8008175257595076,0.79172853480707128,0.5,0.69117647058823528,1.0
5,50,1,5,25,1000,0.8,1.0,7.6380598221012184,3.8546261428163087,1.9601317042077895,6.4497642499995038,3.8030584922557482,0.087897732132089915,0.51317485841842492,0.2048277038496629,0.97168780950982692,0.96275404125761233,0.84365747662486879,0.83718797143653534,0.74167334625798531,0.71013833918559266,0.59999999999999998,0.6399999999999999,0.80000000000000004
5,50,1,10,25,1000,0.8,1.0,4.867992474215999,2.1655981068652825,1.0,4.867992474215999,1.9680556908595819,0.34732278934229094,0.73570393832408942,0.46976582145013196,0.97141141775509721,0.96851737758725021,0.86758491422115325,0.86100876892355627,0.85986442392533202,0.84977284878062143,0.40000000000000002,0.54000000000000004,0.59999999999999998
5,50,2,1,25,1000,0.8,5.6568542494923788,15.455664273601675,12.056998827800236,2.8284271247461898,19.850097438897002,9.3657184868622849,0.012321389189603064,0.24306580040587714,0.035387956162172302,0.88966720047659686,0.88531104448304598,0.757071183223328,0.76202360879098774,0.79992296845661315,0.77973039134087552,0.25,0.52509920634920626,1.0
5,50,2,2,25,1000,0.8,4.7568284600108841,12.079447019965633,8.0942613740060914,2.0,13.647703616775585,7.1162318755361538,0.2200860262335467,0.40482299058159787,0.3487950142033503,0.88855053520085114,0.85843040642031676,0.67408778860063601,0.68296129544803241,0.64881673511143356,0.65186150153372935,0.33333333333333331,0.63124999999999998,1.0
5,50,2,5,25,1000,0.8,4.0,12.978837621002583,7.8695001378971998,2.0,13.495830419625673,6.8233246040934121,0.244541180026246,0.44231808032704129,0.42665217390394528,0.95377969655976136,0.93729748995846285,0.67053397861336228,0.67706838689798909,0.63915784323755698,0.62099645078259691,0.40000000000000002,0.51999999999999991,0.59999999999999998
5,50,2,10,25,1000,0.8,2.0,7.3964822770249263,4.1478835674893944,2.0,7.2600855426397679,4.2108345092900246,0.56700799870719298,0.60780450039498068,0.46480327069323985,0.96674603462604813,0.95181638071215424,0.77163314157949492,0.7431742158527358,0.68205734865628087,0.63143422458706155,0.40000000000000002,0.55625000000000002,0.69999999999999996
5,50,5,1,25,1000,0.8,16.729512719466694,22.134438789962225,19.705075766151637,7.5785828325519917,22.915954386152062,15.568841100221457,0.13285455947391869,0.21456094205285897,0.12110919707246205,0.8026133496915826,0.72257487007853705,0.57697675572801299,0.57395557244104822,0.61739249344563263,0.57223028852650359,0.22222222222222221,0.35731746031746026,0.5714285714285714
5,50,5,2,25,1000,0.8,15.903499782659958,21.063136435804388,18.559350595221225,5.0000000000000009,23.112865996451593,14.163572491168196,0.097125134029552862,0.37772445491859846,0.22686034172058442,0.81304607471882773,0.77999413142092067,0.51145798099369577,0.51292604480617687,0.53322249271648092,0.52691658718952505,0.29999999999999999,0.40847619047619055,0.625
5,50,5,5,25,1000,0.8,9.3402760530542892,18.017363701340326,13.779313873729242,7.8405268168311553,16.254493250617028,12.114289601868434,0.22537654868136156,0.47385659542042546,0.35604539466521562,0.9191132696731158,0.88575336823146855,0.50603719866456431,0.50948458992079693,0.42899021476468113,0.41305990585467467,0.29999999999999999,0.46484848484848484,0.59999999999999998
5,50,5,10,25,1000,0.8,8.705505632961243,18.411907519391594,14.348832365055079,8.705505632961243,18.390051511367588,13.143428513050363,0.1342583315200695,0.29862765431680344,0.13394663854314781,0.88750284409928171,0.86072514487034613,0.44857661818628891,0.46152957757328045,0.42225344306326773,0.41829386240630018,0.29999999999999999,0.46833333333333327,0.59999999999999998
5,100,2,2,50,1000,0.2,2.0,26.695053698565111,15.096272505950347,2.8284271247461898,29.110351330153531,13.231625951569885,0.079198554201226151,0.65468443104191298,0.19841467737830543,0.96151336128997045,0.94826077137781895,0.6150750820159121,0.65212183508797239,0.52183929490008152,0.53232513521716018,0.33333333333333331,0.648422619047619,1.0
5,100,2,5,50,1000,0.2,8.0483607352183792,15.725934853184858,11.020056781545172,3.0861636884341044,20.96031258482714,9.7722408674475112,0.16296875734002281,0.33654261552137288,0.26838942487584933,0.95042125513684694,0.93333902838632765,0.6890925119025183,0.71557912724318307,0.64802120201889946,0.64912206922735538,0.35999999999999999,0.58506666666666662,0.80000000000000004
5,100,2,10,50,1000,0.2,7.7278321368008367,12.279284161452871,10.463486296836477,2.0,16.808973389949617,8.4562009597362806,0.083965908180407195,0.26929375076059542,0.15276585132379575,0.76360227628414179,0.75222321242837409,0.68385380400589979,0.68950136476308221,0.64774184729409134,0.66837276228004072,0.29999999999999999,0.43055555555555558,0.59999999999999998
5,100,2,20,50,1000,0.2,2.0,7.3018022709080146,4.5175165539696911,2.0,7.7375858148007328,4.8926467037641874,0.27429021129333686,0.57241175440828407,0.28452906041419446,0.9391277246205112,0.90942219240576228,0.71056296922577511,0.71983078272707579,0.62909811210666589,0.60916674627821232,0.34999999999999998,0.43125000000000002,0.5
5,100,5,2,50,1000,0.2,26.239000743424434,43.573516770580959,33.562106210159186,9.1254651283980852,44.037763213881526,25.951500269835247,0.053730175005513345,0.23412432771058955,0.098519824947545159,0.89560499994728104,0.86975840424697204,0.48672353655073008,0.50636151372300275,0.46563927274967964,0.46262166448879966,0.25,0.44190476190476191,0.75
5,100,5,5,50,1000,0.2,22.735748497655983,36.964430786530983,29.159580096031931,13.83161867222592,39.736555881692702,25.308926563556518,0.13521820622364669,0.3380115950940929,0.14320036357532009,0.93674287119247646,0.9129949007909911,0.46716946098149537,0.48983750991969005,0.39959941115819386,0.39191554505967285,0.29999999999999999,0.44871212121212112,0.80000000000000004
5,100,5,10,50,1000,0.2,10.740244190030186,22.519604187394297,18.599486799993635,8.3198917761143321,23.471865089001092,16.017726719936178,0.17726655003261763,0.36826692664037247,0.26296163969049902,0.92330446805121957,0.88860746237278954,0.47602898511019354,0.52069285687343492,0.39385862563019058,0.38997340361573773,0.29999999999999999,0.4592592592592592,0.69999999999999996
5,100,5,20,50,1000,0.2,13.52258898162102,21.720034995539883,18.14486149427476,5.0000000000000009,21.67549767666825,14.761588557078067,0.1788097530806943,0.40260285326390122,0.21868020904720456,0.95394215954151518,0.92211194082198655,0.50027730063353926,0.49056460438932559,0.42261425118266382,0.36661088922671381,0.29999999999999999,0.40326086956521751,0.5
5,100,10,2,50,1000,0.2,38.692048316526105,45.178229648881896,42.388778226725499,28.145019704079054,45.591816248704298,38.890039913855098,0.043676571023009536,0.25930584703714021,0.14585281493028449,0.89493265428838975,0.84122519836928367,0.38692648464264878,0.43499548268092719,0.37484992237284642,0.37466553125248503,0.25,0.36867875717333914,0.5
5,100,10,5,50,1000,0.2,37.640751606628065,42.662911764129277,40.287451919324873,28.376834022671368,43.363822116017595,37.766259145347341,0.0085850095079101039,0.18514738435642411,0.1675289330890988,0.67761752570558487,0.63840319253422539,0.35555901482223784,0.41963346113464506,0.50328797456227747,0.47896437561513422,0.23999999999999999,0.36339682539682533,0.59999999999999998
5,100,10,10,50,1000,0.2,27.819220367700389,35.517599155958017,31.685895825601012,23.426408889262518,35.440124017156798,30.517079839228348,0.045663293230137,0.3530269647009685,0.1579932987184412,0.88718793964384512,0.84446229195815581,0.41486439828963073,0.45886543542874014,0.37348127318619551,0.38044759093199576,0.29999999999999999,0.41242063492063491,0.69999999999999996
5,100,10,20,50,1000,0.2,27.508858819581619,29.26962841545647,28.113732140780463,20.104227051228648,29.04925580882146,25.447203363636341,0.016243895321956494,0.34955452817835059,0.15632718706553975,0.91205220461128744,0.86459309620424885,0.42958348688587933,0.40532794085429996,0.40560722870827559,0.35865952324687239,0.32500000000000001,0.40208333333333335,0.5
5,100,2,2,50,1000,0.5,6.5975395538644728,30.297518651661342,19.715268517459361,3.4641016151377548,32.130470925114871,15.824300646236344,0.07160620865644185,0.5075541864179498,0.096199307519131777,0.88019072055574354,0.8713033748727077,0.63498162185714158,0.63543373245069368,0.54090223819231376,0.54234313972578374,0.29999999999999999,0.53536585365853662,0.83333333333333337
5,100,2,5,50,1000,0.5,9.442035570794836,23.65685323016768,14.497858841269263,2.0,26.064704187935831,11.763582014405065,0.069499041358041039,0.52196481749341483,0.045708999407821707,0.93306240919790584,0.92480004481719724,0.68876558067642091,0.70582269912117679,0.57934459336562216,0.5769519148873653,0.29999999999999999,0.50459770114942537,1.0
5,100,2,10,50,1000,0.5,4.559014113909555,14.631180760793345,9.1509958764551236,2.8284271247461898,15.166433637523049,8.0640725443074199,0.2478931654112029,0.39704125137522051,0.19233232715659093,0.9188092467811898,0.90305483297104416,0.68306396582389484,0.70192351845788892,0.68141389346264114,0.67466977272461681,0.29999999999999999,0.45625000000000004,0.59999999999999998
5,100,2,20,50,1000,0.5,2.0,9.3997104777975782,5.5650656439618134,2.0,9.8734512075066352,5.0820620556764355,0.24148473449941193,0.41567634286055144,0.35312219064782524,0.9557600386174101,0.94351760070998403,0.70039814755891672,0.70975448726864354,0.67094397853571397,0.66523869748959064,0.40000000000000002,0.49000000000000005,0.59999999999999998
5,100,5,2,50,1000,0.5,26.856351689810268,41.302199509660696,32.837407219882763,23.468250216164414,40.392460233903755,31.433463585458867,0.013840285171984835,0.34627853725913249,0.082393568161630237,0.93128773774565254,0.90585789874664679,0.47915915131473419,0.5011687736731496,0.42486704617941529,0.42570538354252979,0.25,0.46168145743145739,0.66666666666666663
5,100,5,5,50,1000,0.5,24.044965883441261,35.3705598556515,28.648767016634157,5.0000000000000009,39.543126941923518,23.649836497119594,0.062693019277796108,0.13794288999490123,0.11787597960633574,0.49287157868028886,0.50065258805568436,0.46089244064519463,0.4756760704285713,0.64727147224986181,0.64026340887750155,0.29999999999999999,0.46044444444444449,0.80000000000000004
5,100,5,10,50,1000,0.5,18.333868740212793,32.496604431684823,24.944509963006972,7.1698653839086761,31.608170665766743,20.238255670773004,0.11661642361455381,0.33223892912379061,0.17596739751280979,0.86507756153241844,0.8191938395320163,0.4843321940046853,0.52794961526169215,0.38256973830866681,0.42131222580664734,0.29999999999999999,0.41809523809523808,0.59999999999999998
5,100,5,20,50,1000,0.5,12.82178096134032,17.682531881110574,15.589021378504009,6.2612006902954151,18.305655672816833,12.175530936497468,0.13538627788582666,0.49668165815175674,0.3140797478556166,0.96447129451300295,0.94223910531564836,0.53400003252646011,0.54742834491858938,0.48633877542990733,0.47515294961249754,0.29999999999999999,0.36333333333333329,0.45000000000000001
5,100,10,2,50,1000,0.5,38.522437850651052,46.364321142132461,42.598439512648419,31.910807297468377,46.900371321922819,38.917701907775545,0.034537576130547268,0.33199357133586904,0.18701857420155221,0.91750668018493942,0.86419477196009975,0.33269594964583948,0.36091680286211297,0.25648841653960663,0.24363797316916094,0.27777777777777779,0.41651101676101665,0.625
5,100,10,5,50,1000,0.5,37.348750903405751,41.736014854636387,40.028727940571869,23.675311988068536,42.860293357856285,34.067738614128558,0.050657517304241374,0.29525880697333251,0.089532662712492411,0.929938259538441,0.89263656314229711,0.36909792691457199,0.38003231296876483,0.33971121413753458,0.3179230671594564,0.26666666666666666,0.3847470238095238,0.59999999999999998
5,100,10,10,50,1000,0.5,32.832618851632333,37.792509392254388,35.617512925163602,20.078326980323009,41.280900279754285,28.766743173824647,0.11822756856367596,0.15464680156155633,0.19899878203053067,0.53325902075164322,0.47359884893472459,0.42105733759239472,0.47491371039090302,0.46403307031816987,0.44318353269463107,0.23999999999999999,0.3561231884057971,0.5
5,100,10,20,50,1000,0.5,26.416753040739685,31.534705677742139,29.490953379932545,21.618338161253106,32.211010132198368,26.840357882994319,0.083110551787390116,0.19382442913433873,0.14670596979162168,0.79653365578140511,0.73950713338927732,0.37416170789595171,0.41005190605994174,0.36004117780653722,0.35260672319277481,0.29999999999999999,0.37326388888888884,0.45000000000000001
5,100,2,2,50,1000,0.8,10.320868412664018,30.051561765302143,20.414417166326938,2.7494592739972048,32.521120607117759,15.890075342186643,0.084383403416617847,0.34520118269062267,0.06735801597533872,0.8561368960290332,0.83417675268489333,0.67524100206877202,0.68000527629546026,0.66211274562522904,0.65081675024744245,0.25,0.51759259259259249,1.0
5,100,2,5,50,1000,0.8,4.0,22.183877078129587,12.486696018294618,2.0,22.426525422217811,10.52504248736906,0.085042049298501982,0.61771261302524394,0.099549303112601004,0.94350989054037104,0.92174752856717557,0.58888629007373527,0.58531738393481625,0.45576221910502723,0.41803610371878108,0.40000000000000002,0.58148148148148138,0.80000000000000004
5,100,2,10,50,1000,0.8,4.0,14.554640059220883,8.7812474330197059,2.5685676074155555,15.554331651112818,7.7653806135160846,0.21311990602124295,0.617899982157467,0.2804600189628999,0.9412646575929805,0.91927201894176092,0.74956206995926011,0.72265781696698583,0.70224550066597957,0.62877398161540876,0.34999999999999998,0.56176470588235283,0.69999999999999996
5,100,2,20,50,1000,0.8,2.0,9.3645975919997699,5.8966783254278798,2.0,9.6537877424944654,5.3472947079902244,0.42431480822253714,0.58928737080470017,0.35756881671063417,0.75207135423277072,0.74196429010623088,0.62802348327514779,0.65655071647750674,0.57446369114920492,0.56487738060241643,0.40000000000000002,0.47000000000000003,0.5
5,100,5,2,50,1000,0.8,32.69049693371722,38.79866323323445,35.051795502122033,11.659751932201848,42.890698247490704,26.231389424871132,0.060466784478096849,0.22051324298988106,0.1388041296170168,0.81452978637379625,0.76307032281965104,0.4963611120971676,0.52838540358802999,0.53394615241463583,0.52084457878802837,0.25,0.40685057572812677,0.66666666666666663
5,100,5,5,50,1000,0.8,19.368654790375572,34.867884952361919,27.534257158625159,9.1254651283980888,36.377417396473348,22.795814494016124,0.073607415300404835,0.33306275880658542,0.097406455418551197,0.9020338349027992,0.86012931670456305,0.44537857231117217,0.47168406737169571,0.41987662024778238,0.41071826896291075,0.23999999999999999,0.45571428571428574,1.0
5,100,5,10,50,1000,0.8,13.776941324203356,26.444252987876958,22.891595375294536,8.7055056329612395,29.16233449066193,17.717054305987659,0.04853856465726393,0.36831559210944476,0.05733319043610318,0.95190648857120719,0.93716799936499218,0.49584767570422283,0.53972380368222839,0.44396998949513933,0.44972278386046172,0.36666666666666664,0.50130208333333326,0.65000000000000002
5,100,5,20,50,1000,0.8,11.574505790523785,19.832021261459339,16.198037613834881,5.0000000000000009,19.72887391437968,12.059150041009847,0.09459933992596628,0.35353530046919041,0.35441031335149586,0.96138633887790326,0.92374808829486998,0.54866295051083058,0.56450568448944605,0.47248138552623664,0.43540433369302817,0.29999999999999999,0.38214285714285717,0.55000000000000004
5,100,10,2,50,1000,0.8,39.653267001970434,45.289673185640574,42.361615904429144,28.13782150448279,47.563568157934981,38.741148456007302,0.051892138082942317,0.18150016029205795,0.034624722331958784,0.70368443878042131,0.64836698216460331,0.30971420817794715,0.35473657595397745,0.34309023067648736,0.33473160307840305,0.21428571428571427,0.33808384108151912,0.54545454545454541
5,100,10,5,50,1000,0.8,36.682055407580293,43.059594008843213,40.386839509723899,31.421076194016379,43.552238772613791,36.91459347436659,0.058747725626801556,0.37629132286456413,0.046618304299810134,0.93114829680997746,0.88447599420925849,0.33599737639351668,0.35937089093473995,0.30239742928966074,0.30360306444784679,0.29999999999999999,0.45626190476190476,0.80000000000000004
5,100,10,10,50,1000,0.8,26.451107515620944,38.998914340330145,33.9694871156671,27.49030649122431,39.405780774922711,31.860104847013378,0.12198941001303878,0.3192846042252323,0.082642055378954998,0.91051564921647088,0.87309797940498735,0.32327875926293581,0.3422651116673297,0.34828292227783386,0.33431208223316566,0.25,0.36934782608695665,0.5
5,100,10,20,50,1000,0.8,28.487539605186388,30.248250083546363,29.546238810996204,15.157165665103985,30.089742457176492,25.056212847480495,0.12028596009822945,0.27124824163798922,0.13735790086536984,0.85875611537187435,0.79587294563486977,0.39307760854639673,0.39978343616495948,0.39974721510986,0.37563213732162209,0.25,0.31605392156862744,0.45000000000000001
5,200,1,5,100,1000,0.2,5.9718896391662017,18.793075494553609,10.901307828157378,1.9876669750024174,23.832615106193217,10.98071785382063,0.079629809121255599,0.42897011098863952,0.11528986681655679,0.94540740351882357,0.94672280121546382,0.84263218470484269,0.86348443731032887,0.7537657324585707,0.76366670155313909,0.5,0.64838709677419382,1.0
5,200,1,10,100,1000,0.2,4.8476736708028154,10.245279093931945,7.2682866668123367,1.0,14.369190712409145,7.3318909613168843,0.10648561047724743,0.4367968930200169,0.2671546966622077,0.95065215128707914,0.95020361718963897,0.84639373318954758,0.8576771158851979,0.77726331734628662,0.76590736206341103,0.5,0.60263157894736841,0.80000000000000004
5,200,1,20,100,1000,0.2,1.0,8.5752404984071404,3.8751696973524714,1.9796263300525183,6.7961000847798072,3.869816200200249,0.19002219693832009,0.4639291672089228,0.17530071625591484,0.91275219559447796,0.91836356556391652,0.83970369546588353,0.84024934651502536,0.77186849542574865,0.77208993108221713,0.5,0.59499999999999997,0.84999999999999998
5,200,1,40,100,1000,0.2,1.0,4.9320570551085749,1.9863126496534349,1.0,4.9320570551085749,1.9834406607998623,0.56542134534639632,0.67440607928494256,0.55643855992740265,0.90747817896742955,0.91123729634582606,0.89379894914175029,0.90717165177326176,0.75665625365862987,0.76721422705654252,0.55000000000000004,0.58499999999999996,0.67500000000000004
5,200,5,5,100,1000,0.2,45.223163725132054,65.180054393341607,55.788619350014493,13.096237599398368,71.384390034244703,43.92701664842896,0.058640955128661583,0.29775068480799316,0.064179419243466027,0.91201437922092432,0.87849761568455675,0.45165768086810276,0.47974367231360188,0.38909485226160689,0.38470175078513247,0.26666666666666666,0.46632575757575767,0.80000000000000004
5,200,5,10,100,1000,0.2,38.181843920992264,56.98389137286442,46.366042152521246,10.440969100468363,59.936829656761134,33.103701514907968,0.073353721620681558,0.2891608269663743,0.15283206910204189,0.90840182377207424,0.86760174029680659,0.41036716625542669,0.43184705695668008,0.35018799589226668,0.34424050385692584,0.29999999999999999,0.43233830845771143,0.80000000000000004
5,200,5,20,100,1000,0.2,27.789718599451465,41.78791487949276,35.095192724819569,7.1698653839086779,42.346316942812571,22.634438876309712,0.073742998858758832,0.30876109507717681,0.19352963770824771,0.86740463867766104,0.82309572790185181,0.5082908948720265,0.53068133416261354,0.46734137267550668,0.45523274382152057,0.29999999999999999,0.38166666666666671,0.5
5,200,5,40,100,1000,0.2,16.080050975166781,19.997601478064805,18.491817937002338,5.0000000000000009,22.334546906369461,15.262206435900762,0.15502420615247714,0.13146168792220642,0.14614502062386414,0.59774895581286847,0.56142336531935255,0.486162060054106,0.49446831732003105,0.59667904926214321,0.56091052501594352,0.27500000000000002,0.35815217391304349,0.5
5,200,10,5,100,1000,0.2,65.18832548589495,85.527078682340374,76.119245562633651,38.21715583350651,86.720652213107414,63.551819744375187,0.039670072865034878,0.34951605346726772,0.068949215723020679,0.92786124033753026,0.87958213895513326,0.33326387308469463,0.37119401317574474,0.28027592748774632,0.27065053748400919,0.20000000000000001,0.42243968253968261,0.69999999999999996
